jobNum,title,Link,shortCategory,longCategory,Department,Location,Agency,Posted Date
"438974","All-Hazards Planning Program Manager - 438974","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438974&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"440447","CHIEF HUMAN CAPITAL OFFICER - 440447","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440447&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Counsel","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"438972","COASTAL STORM PLAN PROGRAM MANAGER - 438972","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438972&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"439028","DEPUTY DIRECTOR, PLANNING - 439028","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439028&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"438978","HUMAN RESOURCES COORDINATOR - 438978","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438978&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Counsel","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"440523","MONITORING AND EVALUATION PROGRAM MANAGER - 440523","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440523&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"438844","MONITORING AND EVALUATION SPECIALIST - 438844","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438844&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"438968","PLAN REVISION PROGRAM MANAGER - 438968","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438968&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/22/2020"
"440506","COMMUNITY RECOVERY AND RESILIENCY PLANNER - 440506","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440506&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440492","DIRECTOR OF FINANCIAL RECOVERY & COMPLIANCE - 440492","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440492&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Counsel","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440497","DIRECTOR OF HAZARD MITIGATION - 440497","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440497&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440455","DIRECTOR OF TRANSPORTATION & INFRASTRUCTURE - 440455","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440455&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440510","LOGISTICS CENTER PROGRAM MANAGER - 440510","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440510&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Response Bureau","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440495","MITIGATION PROGRAM MANAGER - 440495","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440495&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440505","PLANNING PROGRAM MANAGER - 440505","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440505&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440500","RISK ANALYSIS PROGRAM MANAGER - 440500","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440500&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"440491","WATCH COMMAND SUPERVISOR - 440491","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440491&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Response Bureau","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","05/21/2020"
"438944","FAITH BASED OUTREACH COORDINATOR - 438944","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438944&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of Strategic Operations","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","03/25/2020"
"438841","DATA ANALYTICS SPECIALIST - 438841","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438841&PostingSeq=1&","017","OFFICE OF EMERGENCY MANAGE","Office of the Chief Operating","BROOKLYN","OFFICE OF EMERGENCY MANAGEMENT","03/23/2020"
"440554","Associate Director / Deputy Director | Financing Policy & Coordination - 440554","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440554&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Budget Directors Office (MGRL)","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","05/26/2020"
"438282","Analyst | DEPARTMENT OF ENVIRONMENTAL PROTECTION - 438282","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=438282&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Infra, Librar. And Cultural","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","03/13/2020"
"436527","College Aide | Capital Coordination - 436527","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436527&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Interns/Hourly Employees","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","03/06/2020"
"436225","College Aide | FEMA Public Assistance Policy & Monitoring & Compliance / Monitoring & Compliance - 436225","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436225&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Interns/Hourly Employees","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","03/03/2020"
"436180","Analyst | FISCAL AND BUDGET - 436180","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436180&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Community Development","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","03/02/2020"
"433921","Executive | Communications Associate - 433921","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433921&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Budget Directors Office","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","02/14/2020"
"433611","Analyst | DOITT, Finance, Law, Mayoralty & Elected Officials - 433611","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433611&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Admin Agen. And Elec Offic","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","02/13/2020"
"433632","Analyst | Technology Budget & Management - 433632","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433632&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","IFA","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","02/13/2020"
"433595","Unit Head / Deputy Assistant Director | Capital Program Scope Development (CPSD) - 433595","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433595&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Parks & Capital Coordination","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","02/13/2020"
"431536","Analyst | Service Desk & Operations / Operations - 431536","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=431536&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Capital and MGMT Systems","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/31/2020"
"431528","Supervising Analyst / Unit Head | Pension Analysis - 431528","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=431528&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Office of Budget Review","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/31/2020"
"429699","Analyst | Criminal Justice - 429699","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429699&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Administration of Justice","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/23/2020"
"429646","Assistant Director | Citywide Savings - 429646","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429646&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Budget Directors Office","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/21/2020"
"429372","Analyst | Police - 429372","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429372&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Administration of Justice","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/17/2020"
"428980","Analyst | FEMA Public Assistance Policy & Monitoring & Compliance / Monitoring & Compliance - 428980","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428980&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Office of Budget Review","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/15/2020"
"427637","Analyst | Revenue Accountability - 427637","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=427637&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Social Services","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","01/06/2020"
"426935","Analyst | HEALTH + HOSPITALS - 426935","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426935&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Health Task Force","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","12/23/2019"
"426371","Analyst | FEMA Public Assistance Fiscal & Reporting / Reporting - 426371","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426371&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Office of Budget Review","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","12/17/2019"
"424654","Analyst | Transportation - 424654","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424654&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Infra, Librar. And Cultural","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","12/03/2019"
"423017","Analyst | Correction - 423017","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423017&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Administration of Justice","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","11/15/2019"
"421545","Analyst | Reporting and Applications Development - 421545","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421545&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Capital and MGMT Systems","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","11/04/2019"
"421502","Unit Head | Reporting and Applications Development - 421502","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421502&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Capital and MGMT Systems","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","11/04/2019"
"383637","Analyst Sanitation - 383637","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=383637&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Fire & Sanitation","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","02/11/2019"
"354129","ANALYST | PARKS - 354129","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=354129&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Fire & Sanitation","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","07/25/2018"
"349028","ANALYSTS | ADMINISTRATIVE AGENCIES - 349028","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=349028&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Admin Agen. And Elec Offic","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","06/22/2018"
"292093","ECONOMIC ANALYSIS UNIT | ANALYST - 292093","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=292093&PostingSeq=1&","019","OFFICE OF MANAGEMENT AND B","Tax Policy","MANHATTAN","OFFICE OF MANAGEMENT & BUDGET","06/21/2017"
"434176","College Aide L1 - 434176","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=434176&PostingSeq=1&","131","OFFICE OF PAYROLL ADMINIST","Citywide Systems Training","MANHATTAN","OFF OF PAYROLL ADMINISTRATION","02/19/2020"
"441627","Special Assistant (Pensions & Special Counsel) - 441627","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441627&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Asset Management","MANHATTAN","OFFICE OF THE COMPTROLLER","07/09/2020"
"441495","Senior Contract Analyst - 441495","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441495&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Asset Management","MANHATTAN","OFFICE OF THE COMPTROLLER","07/02/2020"
"441033","Investment Officer - Infrastructure - 441033","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=441033&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Asset Management","MANHATTAN","OFFICE OF THE COMPTROLLER","06/15/2020"
"440812","Court Representative, Litigation Division - 440812","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440812&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Law and Adjustment","MANHATTAN","OFFICE OF THE COMPTROLLER","06/08/2020"
"440376","Senior Staff Engineer – Heavy Construction - 440376","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=440376&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Engineering","MANHATTAN","OFFICE OF THE COMPTROLLER","05/18/2020"
"424237","Senior Construction Contract Analyst - 424237","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424237&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Contract Administration","MANHATTAN","OFFICE OF THE COMPTROLLER","05/17/2020"
"436938","Audit Engineer - 436938","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436938&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Engineering","MANHATTAN","OFFICE OF THE COMPTROLLER","03/06/2020"
"436233","FOIL Coordinator - 436233","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436233&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","General Counsel","MANHATTAN","OFFICE OF THE COMPTROLLER","03/02/2020"
"436242","Research Analyst (Research and Investigations Unit) - 436242","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436242&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Special Investigate","MANHATTAN","OFFICE OF THE COMPTROLLER","03/02/2020"
"424240","Specialized Contract Analyst (2 positions) - 424240","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424240&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Contract Administration","MANHATTAN","OFFICE OF THE COMPTROLLER","02/24/2020"
"433938","General Counsel / Deputy Comptroller for Legal Affairs - 433938","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433938&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","General Counsel","MANHATTAN","OFFICE OF THE COMPTROLLER","02/14/2020"
"378850","IT Security Specialist - Security Audits (2 positions) - 378850","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=378850&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Management Audit","MANHATTAN","OFFICE OF THE COMPTROLLER","02/13/2020"
"421778","IT and Security Auditor - 421778","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=421778&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","EDP Audit - Inspections","MANHATTAN","OFFICE OF THE COMPTROLLER","02/13/2020"
"433424","Court Representative, Litigation Division (3 Positions) - 433424","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433424&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Law and Adjustment","MANHATTAN","OFFICE OF THE COMPTROLLER","02/12/2020"
"432729","Deputy Director - Research & Investigations - 432729","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432729&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Special Investigate","MANHATTAN","OFFICE OF THE COMPTROLLER","02/07/2020"
"432738","Investigative Attorney - 432738","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432738&PostingSeq=1&","015","OFFICE OF THE COMPTROLLER","Special Investigate","MANHATTAN","OFFICE OF THE COMPTROLLER","02/07/2020"
